shipment_id,order_id,shipping_mode,delivery_date,delivery_status,shipping_cost
58423,18423,Road,2025-04-23,Delayed,8.44
58424,18424,Rail,2025-01-14,Delayed,16.57
58425,18425,Rail,2025-07-20,Delivered,15.43
58426,18426,Rail,2025-02-22,Delivered,47.48
58427,18427,Road,2025-11-20,Delivered,25.78
58428,18428,Road,2025-10-02,Delivered,20.22
58429,18429,Road,2025-06-29,Delivered,16.34
58430,18430,Air,2025-04-07,Delivered,43.54
58431,18431,Road,2025-03-26,Delayed,49.76
58432,18432,Road,2025-09-29,Delivered,31.22
58433,18433,Air,2025-10-13,Delivered,11.05
58434,18434,Air,2025-12-12,Delivered,11.38
58435,18435,Road,2025-09-18,Delivered,12.27
58436,18436,Road,2025-09-18,Delayed,17.44
58437,18437,Road,2025-02-06,Delivered,37.25
58438,18438,Air,2025-10-07,Delivered,35.75
58439,18439,Rail,2025-07-24,Delivered,26.33
58440,18440,Air,2025-11-16,Delivered,38.05
58441,18441,Rail,2025-09-30,Delayed,32.39
58442,18442,Road,2025-05-07,Delivered,47.74
58443,18443,Rail,2025-09-03,Delayed,39.4
58444,18444,Road,2025-02-19,Delivered,47.3
58445,18445,Air,2025-10-27,Delayed,40.68
58446,18446,Rail,2025-02-22,Delayed,16.28
58447,18447,Air,2025-09-05,Delivered,10.18
58448,18448,Air,2025-09-06,Delivered,37.23
58449,18449,Air,2025-02-21,Delivered,29.89
58450,18450,Road,2025-05-01,Delivered,31.65
58451,18451,Rail,2025-11-13,Delivered,42.03
58452,18452,Rail,2025-10-31,Delivered,8.21
58453,18453,Rail,2025-03-18,Delivered,17.91
58454,18454,Road,2025-12-13,Delivered,16.31
58455,18455,Air,2025-04-12,Delivered,25.64
58456,18456,Road,2025-01-18,Delivered,38.23
58457,18457,Road,2025-10-19,Delivered,37.46
58458,18458,Rail,2025-10-09,Delivered,26.53
58459,18459,Road,2025-09-08,Delivered,13.06
58460,18460,Rail,2025-01-11,Delivered,40.26
58461,18461,Rail,2025-10-01,Delivered,13.82
58462,18462,Air,2025-02-16,Delivered,6.8
58463,18463,Rail,2025-11-29,Delayed,49.23
58464,18464,Road,2025-07-16,Delivered,11.71
58465,18465,Air,2025-07-25,Delayed,21.38
58466,18466,Road,2025-06-16,Delayed,25.87
58467,18467,Road,2025-12-28,Delivered,18.16
58468,18468,Air,2025-12-22,Delivered,35.17
58469,18469,Rail,2025-01-07,Delivered,7.23
58470,18470,Air,2025-10-12,Delivered,49.59
58471,18471,Road,2025-09-08,Delivered,39.78
58472,18472,Rail,2025-04-20,Delivered,29.74
58473,18473,Rail,2025-01-23,Delayed,21.58
58474,18474,Road,2025-08-18,Delivered,18.29
58475,18475,Rail,2025-11-21,Delivered,6.28
58476,18476,Road,2025-07-10,Delayed,36.27
58477,18477,Road,2025-04-05,Delivered,44.43
58478,18478,Road,2025-12-04,Delivered,11.53
58479,18479,Rail,2025-02-15,Delivered,11.58
58480,18480,Road,2025-07-20,Delivered,9.31
58481,18481,Road,2025-07-01,Delayed,41.74
58482,18482,Rail,2025-08-02,Delayed,20.02
58483,18483,Road,2025-10-19,Delivered,22.63
58484,18484,Road,2025-12-13,Delivered,32.94
58485,18485,Road,2025-12-20,Delayed,14.34
58486,18486,Rail,2025-01-18,Delivered,46.51
58487,18487,Air,2025-01-21,Delayed,25.25
58488,18488,Rail,2025-01-12,Delivered,21.19
58489,18489,Road,2025-08-13,Delayed,38.32
58490,18490,Rail,2025-04-15,Delivered,22.53
58491,18491,Road,2025-07-06,Delivered,40.22
58492,18492,Air,2025-03-02,Delayed,18.93
58493,18493,Air,2025-07-06,Delivered,32.59
58494,18494,Air,2025-02-09,Delayed,33.14
58495,18495,Rail,2025-09-01,Delivered,12.99
58496,18496,Rail,2025-02-23,Delivered,34.78
58497,18497,Air,2025-08-04,Delivered,44.56
58498,18498,Rail,2025-06-15,Delayed,8.67
58499,18499,Rail,2025-04-17,Delivered,21.81
58500,18500,Air,2025-10-08,Delivered,37.21
58501,18501,Air,2025-06-19,Delivered,10.49
58502,18502,Air,2025-06-22,Delivered,32.42
58503,18503,Rail,2025-06-18,Delivered,26.18
58504,18504,Air,2025-02-10,Delivered,6.72
58505,18505,Air,2025-03-09,Delivered,5.45
58506,18506,Road,2025-04-01,Delivered,27.39
58507,18507,Road,2025-10-02,Delayed,49.49
58508,18508,Rail,2025-07-31,Delivered,31.07
58509,18509,Road,2025-09-04,Delayed,28.73
58510,18510,Air,2025-05-10,Delivered,47.68
58511,18511,Rail,2025-10-16,Delayed,34.03
58512,18512,Rail,2025-10-08,Delivered,23.11
58513,18513,Air,2025-10-18,Delivered,48.22
58514,18514,Rail,2025-04-23,Delivered,22.97
58515,18515,Road,2025-07-17,Delayed,19.93
58516,18516,Air,2025-11-23,Delivered,9.11
58517,18517,Rail,2025-08-11,Delivered,16.17
58518,18518,Road,2025-07-26,Delivered,9.62
58519,18519,Air,2025-06-28,Delivered,14.69
58520,18520,Road,2025-09-29,Delivered,35.08
58521,18521,Rail,2025-04-15,Delayed,41.96
58522,18522,Rail,2025-11-09,Delivered,43.87
58523,18523,Rail,2025-05-29,Delivered,24.34
58524,18524,Road,2025-11-12,Delivered,47.33
58525,18525,Rail,2025-08-09,Delivered,26.92
58526,18526,Rail,2025-10-29,Delayed,28.44
58527,18527,Air,2025-07-30,Delivered,8.46
58528,18528,Rail,2025-02-01,Delivered,8.71
58529,18529,Road,2025-02-21,Delivered,42.72
58530,18530,Rail,2025-04-25,Delayed,32.04
58531,18531,Rail,2025-10-08,Delayed,21.77
58532,18532,Road,2025-07-12,Delivered,23.09
58533,18533,Rail,2025-10-16,Delivered,15.06
58534,18534,Air,2025-03-15,Delivered,29.6
58535,18535,Rail,2025-04-05,Delivered,39.12
58536,18536,Road,2025-03-14,Delivered,5.72
58537,18537,Rail,2025-08-04,Delayed,13.27
58538,18538,Road,2025-11-26,Delivered,15.94
58539,18539,Rail,2025-04-04,Delivered,12.17
58540,18540,Air,2025-12-05,Delivered,41.93
58541,18541,Air,2025-07-28,Delivered,26.74
58542,18542,Road,2025-03-16,Delivered,40.05
58543,18543,Rail,2025-01-17,Delayed,33.8
58544,18544,Rail,2025-02-21,Delayed,46.84
58545,18545,Air,2025-12-14,Delayed,5.96
58546,18546,Air,2025-05-12,Delivered,22.02
58547,18547,Air,2025-05-28,Delivered,14.02
58548,18548,Rail,2025-05-04,Delivered,44.18
58549,18549,Road,2025-06-19,Delivered,22.63
58550,18550,Rail,2025-02-16,Delivered,19.61
58551,18551,Air,2025-09-14,Delivered,25.47
58552,18552,Road,2025-09-25,Delayed,33.52
58553,18553,Rail,2025-06-08,Delivered,37.8
58554,18554,Road,2025-12-30,Delivered,39.83
58555,18555,Air,2025-09-07,Delayed,45.76
58556,18556,Road,2025-06-23,Delivered,10.72
58557,18557,Air,2025-09-23,Delivered,5.79
58558,18558,Rail,2025-10-27,Delayed,46.19
58559,18559,Road,2025-06-16,Delivered,25.32
58560,18560,Road,2025-05-28,Delivered,49.41
58561,18561,Rail,2025-10-08,Delivered,13.51
58562,18562,Air,2026-01-02,Delayed,21.47
58563,18563,Road,2025-03-16,Delivered,40.45
58564,18564,Road,2025-08-25,Delivered,19.1
58565,18565,Air,2025-04-23,Delivered,5.84
58566,18566,Rail,2025-06-03,Delivered,41.81
58567,18567,Air,2025-07-27,Delivered,11.7
58568,18568,Road,2025-07-26,Delivered,14.41
58569,18569,Road,2025-11-01,Delivered,28.76
58570,18570,Rail,2025-09-12,Delivered,16.78
58571,18571,Rail,2025-03-24,Delayed,24.08
58572,18572,Rail,2025-06-01,Delayed,29.52
58573,18573,Rail,2025-01-18,Delayed,34.9
58574,18574,Road,2025-12-21,Delivered,34.71
58575,18575,Air,2025-01-17,Delivered,23.81
58576,18576,Road,2025-12-19,Delivered,45.44
58577,18577,Air,2025-06-08,Delivered,43.14
58578,18578,Road,2025-02-23,Delivered,33.9
58579,18579,Rail,2025-02-27,Delivered,11.63
58580,18580,Road,2025-08-19,Delivered,34.71
58581,18581,Air,2025-11-12,Delayed,14.51
58582,18582,Road,2025-03-23,Delivered,25.14
58583,18583,Rail,2025-03-14,Delayed,7.32
58584,18584,Road,2025-10-30,Delivered,23.34
58585,18585,Rail,2025-09-02,Delivered,10.98
58586,18586,Rail,2025-04-06,Delayed,46.24
58587,18587,Rail,2025-02-23,Delivered,30.51
58588,18588,Road,2025-10-23,Delivered,33.69
58589,18589,Air,2025-09-19,Delivered,11.73
58590,18590,Rail,2025-05-11,Delivered,40.3
58591,18591,Rail,2025-12-25,Delivered,10.61
58592,18592,Air,2025-04-13,Delivered,31.63
58593,18593,Rail,2025-02-23,Delivered,45.16
58594,18594,Road,2025-06-15,Delivered,16.8
58595,18595,Rail,2025-01-29,Delivered,43.77
58596,18596,Road,2025-04-19,Delivered,35.3
58597,18597,Road,2025-06-04,Delivered,24.86
58598,18598,Air,2025-04-27,Delivered,24.65
58599,18599,Rail,2025-07-19,Delayed,43.71
58600,18600,Air,2025-09-12,Delivered,29.95
58601,18601,Air,2025-05-08,Delayed,42.67
58602,18602,Road,2025-03-12,Delivered,16.45
58603,18603,Road,2025-07-14,Delivered,23.39
58604,18604,Road,2025-11-28,Delivered,38.0
58605,18605,Road,2025-07-01,Delivered,41.43
58606,18606,Rail,2025-09-18,Delivered,44.25
58607,18607,Rail,2025-11-27,Delayed,28.25
58608,18608,Road,2025-12-20,Delivered,26.87
58609,18609,Rail,2025-10-29,Delayed,10.14
58610,18610,Air,2025-03-10,Delivered,34.17
58611,18611,Road,2025-12-15,Delivered,39.88
58612,18612,Road,2025-07-08,Delayed,8.6
58613,18613,Air,2025-06-02,Delayed,27.93
58614,18614,Rail,2025-08-12,Delivered,35.23
58615,18615,Air,2025-07-24,Delivered,7.48
58616,18616,Road,2025-04-04,Delivered,25.04
58617,18617,Air,2025-05-29,Delivered,46.54
58618,18618,Rail,2025-03-19,Delivered,9.89
58619,18619,Road,2025-12-30,Delivered,35.04
58620,18620,Air,2025-03-27,Delivered,22.38
58621,18621,Air,2025-05-03,Delayed,9.1
58622,18622,Air,2025-01-16,Delivered,30.97
58623,18623,Rail,2025-05-26,Delivered,33.24
58624,18624,Rail,2025-02-19,Delivered,6.96
58625,18625,Air,2025-10-19,Delivered,46.18
58626,18626,Air,2025-06-05,Delayed,20.76
58627,18627,Rail,2025-07-28,Delivered,46.74
58628,18628,Road,2025-10-06,Delayed,26.22
58629,18629,Rail,2025-12-10,Delayed,35.61
58630,18630,Road,2025-06-18,Delivered,13.55
58631,18631,Road,2025-11-06,Delayed,23.69
58632,18632,Rail,2025-09-20,Delivered,8.97
58633,18633,Air,2025-08-31,Delayed,29.68
58634,18634,Road,2025-06-08,Delayed,6.6
58635,18635,Rail,2025-04-22,Delivered,19.15
58636,18636,Road,2025-09-10,Delivered,36.28
58637,18637,Road,2025-06-17,Delivered,49.62
58638,18638,Rail,2025-05-04,Delivered,18.36
58639,18639,Rail,2025-11-25,Delivered,30.03
58640,18640,Road,2025-07-25,Delayed,5.24
58641,18641,Rail,2025-05-16,Delivered,17.81
58642,18642,Rail,2025-05-23,Delayed,20.8
58643,18643,Air,2025-12-23,Delivered,32.6
58644,18644,Rail,2025-12-27,Delivered,36.92
58645,18645,Road,2025-01-13,Delivered,28.23
58646,18646,Air,2025-09-04,Delivered,37.78
58647,18647,Road,2025-02-24,Delayed,44.55
58648,18648,Rail,2025-07-31,Delivered,27.74
58649,18649,Air,2025-10-12,Delayed,20.43
58650,18650,Rail,2025-05-30,Delayed,39.03
58651,18651,Rail,2025-09-06,Delivered,24.84
58652,18652,Road,2025-02-27,Delivered,10.31
58653,18653,Rail,2026-01-02,Delivered,32.83
58654,18654,Air,2025-04-24,Delivered,11.73
58655,18655,Road,2025-08-23,Delivered,49.47
58656,18656,Air,2025-10-04,Delivered,39.17
58657,18657,Rail,2025-07-12,Delivered,21.01
58658,18658,Air,2025-05-09,Delivered,17.61
58659,18659,Rail,2025-04-18,Delivered,6.69
58660,18660,Road,2025-01-16,Delivered,16.32
58661,18661,Air,2025-03-02,Delivered,24.28
58662,18662,Rail,2025-01-05,Delayed,9.33
58663,18663,Road,2025-09-09,Delayed,27.11
58664,18664,Rail,2025-12-27,Delivered,38.19
58665,18665,Road,2025-11-29,Delivered,43.12
58666,18666,Air,2025-04-27,Delivered,43.38
58667,18667,Air,2026-01-01,Delayed,18.19
58668,18668,Rail,2025-06-08,Delivered,6.59
58669,18669,Air,2025-05-11,Delivered,29.13
58670,18670,Air,2025-12-11,Delivered,43.04
58671,18671,Air,2025-04-02,Delivered,27.37
58672,18672,Air,2025-02-23,Delivered,37.34
58673,18673,Rail,2025-02-21,Delivered,44.28
58674,18674,Air,2025-11-24,Delivered,8.03
58675,18675,Road,2025-09-09,Delayed,12.44
58676,18676,Road,2025-12-01,Delayed,34.74
58677,18677,Road,2025-03-31,Delivered,36.76
58678,18678,Air,2025-07-30,Delivered,11.63
58679,18679,Rail,2025-09-11,Delivered,30.87
58680,18680,Rail,2025-09-22,Delivered,20.57
58681,18681,Rail,2025-04-03,Delayed,31.55
58682,18682,Air,2025-05-05,Delivered,38.65
58683,18683,Air,2025-11-06,Delivered,38.15
58684,18684,Road,2025-08-13,Delayed,41.05
58685,18685,Rail,2025-07-23,Delivered,29.65
58686,18686,Air,2025-07-29,Delivered,46.55
58687,18687,Rail,2025-07-14,Delivered,30.88
58688,18688,Road,2025-05-19,Delivered,21.63
58689,18689,Rail,2025-11-21,Delivered,24.65
58690,18690,Rail,2025-12-07,Delayed,26.35
58691,18691,Air,2025-02-13,Delivered,5.05
58692,18692,Road,2025-01-12,Delivered,16.67
58693,18693,Road,2025-09-06,Delivered,20.52
58694,18694,Air,2025-04-04,Delayed,40.54
58695,18695,Road,2025-04-12,Delivered,21.86
58696,18696,Air,2025-10-24,Delivered,47.36
58697,18697,Rail,2025-09-15,Delivered,20.6
58698,18698,Road,2025-10-23,Delivered,11.35
58699,18699,Air,2025-08-11,Delivered,48.56
58700,18700,Road,2025-05-19,Delayed,21.84
58701,18701,Road,2025-12-19,Delivered,39.44
58702,18702,Rail,2025-10-11,Delivered,44.18
58703,18703,Rail,2025-09-19,Delivered,25.95
58704,18704,Road,2025-09-03,Delivered,7.97
58705,18705,Road,2025-12-07,Delivered,44.35
58706,18706,Air,2025-01-31,Delivered,14.53
58707,18707,Road,2025-10-07,Delayed,33.65
58708,18708,Road,2025-06-07,Delayed,11.54
58709,18709,Road,2025-06-23,Delivered,23.6
58710,18710,Road,2025-12-02,Delayed,41.39
58711,18711,Road,2025-12-03,Delivered,34.19
58712,18712,Road,2025-04-27,Delayed,14.99
58713,18713,Rail,2025-01-24,Delivered,6.34
58714,18714,Air,2025-09-07,Delivered,34.2
58715,18715,Air,2025-12-04,Delivered,19.83
58716,18716,Air,2025-12-22,Delivered,47.35
58717,18717,Road,2025-10-16,Delivered,34.93
58718,18718,Rail,2025-11-12,Delivered,26.35
58719,18719,Air,2025-10-17,Delivered,42.23
58720,18720,Road,2025-02-12,Delayed,11.9
58721,18721,Rail,2025-06-11,Delivered,19.86
58722,18722,Road,2025-06-28,Delivered,30.42
58723,18723,Air,2025-07-04,Delivered,40.02
58724,18724,Rail,2025-01-23,Delivered,44.17
58725,18725,Air,2025-10-27,Delivered,31.13
58726,18726,Rail,2025-05-07,Delivered,40.85
58727,18727,Air,2025-10-02,Delayed,44.85
58728,18728,Air,2025-02-09,Delivered,48.11
58729,18729,Road,2025-08-12,Delivered,7.94
58730,18730,Road,2025-06-18,Delayed,24.31
58731,18731,Air,2025-06-12,Delivered,23.85
58732,18732,Rail,2025-09-27,Delivered,29.14
58733,18733,Air,2025-11-11,Delivered,10.67
58734,18734,Air,2025-05-26,Delivered,18.2
58735,18735,Road,2025-07-25,Delivered,33.43
58736,18736,Road,2025-05-11,Delivered,17.19
58737,18737,Air,2025-09-08,Delivered,12.27
58738,18738,Rail,2025-12-07,Delayed,9.98
58739,18739,Rail,2025-10-17,Delivered,6.03
58740,18740,Rail,2025-03-24,Delivered,11.53
58741,18741,Air,2025-07-05,Delivered,34.51
58742,18742,Road,2025-04-23,Delivered,21.96
58743,18743,Road,2025-12-18,Delayed,46.56
58744,18744,Air,2025-08-05,Delivered,25.84
58745,18745,Road,2025-04-28,Delivered,34.76
58746,18746,Air,2025-02-01,Delayed,6.19
58747,18747,Rail,2025-02-10,Delayed,36.18
58748,18748,Rail,2025-04-07,Delivered,5.51
58749,18749,Rail,2025-09-12,Delivered,29.41
58750,18750,Road,2025-08-08,Delivered,36.1
58751,18751,Rail,2025-08-27,Delayed,21.52
58752,18752,Air,2025-06-07,Delivered,32.93
58753,18753,Air,2025-07-05,Delivered,43.8
58754,18754,Rail,2025-01-16,Delivered,12.11
58755,18755,Rail,2025-05-26,Delivered,38.82
58756,18756,Road,2025-12-02,Delayed,11.55
58757,18757,Road,2025-07-15,Delivered,14.92
58758,18758,Air,2025-01-17,Delivered,5.66
58759,18759,Rail,2025-06-30,Delivered,44.32
58760,18760,Road,2025-03-06,Delayed,16.72
58761,18761,Road,2025-05-08,Delivered,18.4
58762,18762,Rail,2025-11-21,Delivered,11.98
58763,18763,Road,2025-11-04,Delivered,30.79
58764,18764,Road,2025-06-05,Delivered,33.14
58765,18765,Air,2025-06-09,Delayed,45.07
58766,18766,Road,2025-10-02,Delivered,46.22
58767,18767,Rail,2025-05-17,Delayed,27.69
58768,18768,Road,2025-06-13,Delivered,9.7
58769,18769,Rail,2025-01-31,Delivered,33.1
58770,18770,Rail,2025-04-22,Delayed,37.18
58771,18771,Rail,2025-05-07,Delivered,39.79
58772,18772,Rail,2025-04-24,Delivered,46.43
58773,18773,Air,2025-03-08,Delayed,42.46
58774,18774,Air,2025-03-30,Delivered,44.31
58775,18775,Rail,2025-08-20,Delayed,10.47
58776,18776,Air,2025-09-10,Delivered,27.48
58777,18777,Rail,2025-03-26,Delivered,20.33
58778,18778,Rail,2025-02-10,Delivered,30.72
58779,18779,Rail,2025-10-13,Delivered,29.43
58780,18780,Rail,2025-09-18,Delivered,12.42
58781,18781,Rail,2025-08-31,Delivered,25.18
58782,18782,Road,2025-02-12,Delivered,5.91
58783,18783,Rail,2025-03-10,Delivered,26.17
58784,18784,Road,2025-03-18,Delivered,23.86
58785,18785,Road,2025-12-12,Delivered,44.37
58786,18786,Road,2025-08-13,Delivered,36.4
58787,18787,Road,2025-02-22,Delivered,18.45
58788,18788,Air,2025-01-29,Delivered,34.79
58789,18789,Air,2025-11-02,Delayed,6.37
58790,18790,Rail,2025-06-22,Delivered,21.21
58791,18791,Rail,2025-09-30,Delivered,19.77
58792,18792,Air,2025-08-13,Delivered,47.33
58793,18793,Air,2025-01-13,Delayed,19.86
58794,18794,Air,2025-07-25,Delivered,9.3
58795,18795,Road,2025-04-04,Delivered,43.59
58796,18796,Air,2026-01-04,Delivered,47.78
58797,18797,Rail,2025-06-26,Delivered,16.45
58798,18798,Air,2025-05-03,Delivered,34.23
58799,18799,Rail,2025-01-30,Delivered,14.71
58800,18800,Rail,2025-09-13,Delivered,9.13
58801,18801,Road,2025-09-18,Delivered,36.69
58802,18802,Air,2025-05-29,Delivered,48.99
58803,18803,Road,2025-08-30,Delivered,5.09
58804,18804,Road,2025-12-20,Delayed,46.5
58805,18805,Air,2025-08-30,Delivered,23.94
58806,18806,Air,2025-06-02,Delayed,45.71
58807,18807,Road,2025-10-06,Delivered,32.95
58808,18808,Road,2025-12-08,Delivered,48.65
58809,18809,Rail,2025-05-20,Delayed,44.05
58810,18810,Rail,2025-03-14,Delivered,32.42
58811,18811,Road,2025-05-12,Delivered,22.1
58812,18812,Road,2025-05-08,Delayed,48.22
58813,18813,Road,2025-07-28,Delayed,11.51
58814,18814,Rail,2025-12-30,Delayed,21.16
58815,18815,Road,2025-08-16,Delivered,12.65
58816,18816,Rail,2026-01-04,Delayed,24.05
58817,18817,Air,2025-04-22,Delivered,9.59
58818,18818,Rail,2025-03-27,Delivered,29.54
58819,18819,Rail,2025-08-14,Delivered,47.03
58820,18820,Road,2025-06-13,Delivered,16.87
58821,18821,Road,2025-01-22,Delayed,45.57
58822,18822,Air,2025-11-02,Delivered,8.88
58823,18823,Road,2025-06-09,Delivered,38.01
58824,18824,Road,2025-08-18,Delivered,37.22
58825,18825,Road,2025-08-22,Delivered,16.37
58826,18826,Rail,2025-12-16,Delivered,39.57
58827,18827,Air,2025-05-15,Delivered,47.43
58828,18828,Air,2025-01-16,Delayed,47.23
58829,18829,Road,2026-01-07,Delayed,8.21
58830,18830,Rail,2025-03-15,Delivered,41.03
58831,18831,Road,2025-01-22,Delivered,12.88
58832,18832,Air,2025-10-05,Delayed,19.09
58833,18833,Road,2025-10-26,Delivered,37.09
58834,18834,Rail,2025-01-18,Delivered,16.21
58835,18835,Rail,2025-09-21,Delivered,40.38
58836,18836,Rail,2025-12-28,Delivered,39.64
58837,18837,Air,2025-08-06,Delayed,25.47
58838,18838,Air,2025-01-07,Delayed,22.13
58839,18839,Road,2025-06-16,Delayed,29.24
58840,18840,Road,2025-08-18,Delivered,32.74
58841,18841,Rail,2025-08-26,Delivered,6.21
58842,18842,Air,2025-02-09,Delivered,42.62
58843,18843,Rail,2025-04-09,Delayed,19.96
58844,18844,Rail,2025-12-21,Delivered,14.8
58845,18845,Road,2025-03-01,Delayed,48.79
58846,18846,Air,2025-12-19,Delivered,9.51
58847,18847,Road,2025-10-02,Delivered,17.29
58848,18848,Road,2025-09-30,Delayed,39.98
58849,18849,Rail,2025-01-14,Delivered,42.55
58850,18850,Road,2025-02-04,Delivered,24.2
58851,18851,Road,2025-12-31,Delayed,9.5
58852,18852,Rail,2025-04-03,Delayed,13.87
58853,18853,Road,2025-09-20,Delivered,22.4
58854,18854,Rail,2025-01-22,Delayed,35.54
58855,18855,Rail,2025-10-23,Delivered,9.86
58856,18856,Air,2025-07-23,Delivered,13.66
58857,18857,Rail,2025-12-28,Delivered,16.74
58858,18858,Air,2025-04-02,Delivered,6.1
58859,18859,Rail,2025-06-02,Delivered,5.72
58860,18860,Rail,2025-06-18,Delivered,11.59
58861,18861,Road,2025-11-04,Delivered,42.89
58862,18862,Air,2025-07-28,Delayed,36.77
58863,18863,Air,2025-07-23,Delayed,35.63
58864,18864,Air,2025-05-13,Delivered,10.16
58865,18865,Air,2025-03-05,Delayed,39.76
58866,18866,Rail,2025-02-02,Delivered,17.67
58867,18867,Air,2025-03-15,Delivered,27.2
58868,18868,Rail,2025-01-31,Delivered,30.79
58869,18869,Rail,2025-12-10,Delayed,49.63
58870,18870,Road,2025-11-21,Delivered,16.49
58871,18871,Rail,2025-10-21,Delivered,48.94
58872,18872,Road,2025-09-20,Delivered,33.52
58873,18873,Rail,2025-09-01,Delayed,5.36
58874,18874,Air,2025-05-20,Delivered,40.53
58875,18875,Rail,2025-11-15,Delivered,39.3
58876,18876,Air,2025-04-05,Delivered,36.24
58877,18877,Road,2025-12-29,Delivered,42.37
58878,18878,Air,2025-06-06,Delivered,9.74
58879,18879,Rail,2025-03-15,Delivered,31.97
58880,18880,Road,2025-07-20,Delivered,45.07
58881,18881,Air,2025-11-18,Delivered,25.57
58882,18882,Road,2025-07-29,Delayed,5.19
58883,18883,Rail,2025-07-11,Delivered,21.24
58884,18884,Air,2025-06-18,Delayed,39.66
58885,18885,Road,2025-12-05,Delivered,34.37
58886,18886,Air,2025-03-11,Delivered,15.64
58887,18887,Rail,2025-12-02,Delivered,10.35
58888,18888,Road,2025-03-01,Delivered,25.78
58889,18889,Rail,2025-01-27,Delivered,18.23
58890,18890,Rail,2025-08-20,Delivered,40.04
58891,18891,Rail,2025-08-27,Delivered,36.49
58892,18892,Air,2025-06-02,Delivered,6.13
58893,18893,Road,2025-02-14,Delayed,49.59
58894,18894,Road,2025-07-20,Delivered,43.92
58895,18895,Rail,2025-10-29,Delivered,32.02
58896,18896,Rail,2025-10-16,Delivered,8.68
58897,18897,Road,2025-04-27,Delivered,10.8
58898,18898,Air,2025-01-30,Delayed,22.76
58899,18899,Air,2026-01-05,Delivered,35.69
58900,18900,Air,2025-01-25,Delivered,41.16
58901,18901,Road,2025-06-22,Delivered,5.18
58902,18902,Rail,2026-01-09,Delivered,45.81
58903,18903,Road,2025-08-04,Delivered,47.92
58904,18904,Air,2025-12-09,Delivered,29.45
58905,18905,Rail,2025-01-07,Delayed,39.99
58906,18906,Air,2025-07-17,Delivered,6.47
58907,18907,Air,2025-01-24,Delivered,15.53
58908,18908,Rail,2025-12-16,Delivered,23.19
58909,18909,Air,2025-07-23,Delivered,27.12
58910,18910,Rail,2025-07-17,Delivered,14.21
58911,18911,Road,2025-08-13,Delivered,17.15
58912,18912,Air,2025-10-21,Delivered,47.39
58913,18913,Road,2025-11-15,Delivered,31.83
58914,18914,Road,2025-03-05,Delivered,48.35
58915,18915,Road,2025-10-05,Delivered,44.92
58916,18916,Air,2025-03-24,Delivered,39.63
58917,18917,Air,2025-08-23,Delivered,16.31
